review_id,user_id,restaurant_id,review_text,rating,timestamp
132,132,14,"Tempatnya asik banget comfy, all smoking area tapi tetep pake AC! thats a good point sih, cobain Edamame Garlic with truffle oil (Okay, for me lebih enak tambah garam lg sedikit), Unagi Sushi Roll (Yummy, Unagi Saucenya enak!), Steak Garlic …",5.0,16/04/25 00.02
133,133,14,"Dinner pas tahun baru disini, pelayanan sangat ramah mulai dari hostess Dan waiter nya. Untuk pilihan alcohol beverage bervariasi mulai dari signature cocktail, …",5.0,31/10/24 02.15
134,134,14,"Tempatnya nyaman, makanannya enak, malam ini yang layanin kami kak Naina sangat helpful, bener bener puas",5.0,08/03/25 13.14
135,135,14,"Kesini wkt msh jam sepi. Makanannya lama sekali datangnya. Dah gitu biasa aja lagi rasanya. Makan di resto jepang yg kelasnya dibawah ini jauh lebih enak, ga pake tunggu lama lagi. Lucunya pesen miso sup, miso supnya duluan dateng. Istri …",3.0,25/03/25 09.31
136,136,14,"Great Japanese Restaurant! 1. Lokasi strategis di daerah senopati-gunawarman. 2. Parkiran dan valet nya Ok, simple dari parkiran langsung ke restaurant …",3.0,19/07/25 09.42
137,137,14,"BEST EXPERIENCE IN IZAKAYA EVUUURRR! Semua makanan enak banget! Ga ada yg failed. Cocok bgt buat ngobrol2, krn makanan light bitesnya banyak variannya. Sakenya noice👍🏻👍🏻👍🏻 setiap kamis ada free flow sake juga. Dapet dessert caramel miso, unique taste but surprisingly uenak puol. Kudos to Fujin dan Mas Iqbal! …",5.0,12/05/25 01.02
138,138,14,Definisi dari high quality food. Lidah sapinya lembuuutttt bgt dan definisi lumer di lidah. Bumbunya juga pas dan refreshing dgn saladnya. Highly recommended. …,5.0,09/08/24 06.44
139,139,14,sudah 3 kali ke sini dan selalu puas dengan semua makanan nya! favorit saya yg selalu dipesen adalah chicken nanban dan mentaiko cheese pizza 👍🏻 menu lainnya kayak okonomiyaki dan sushi roll nya juga enak. tempatnya juga buka sampai tengah malam jadi cocok buat yang mau nongki malem di daerah jaksel 👍🏻👍🏻 …,5.0,19/05/25 12.08
140,140,14,"Fav resto. Enak semua makanannya, suasananya juga oke banget. Semua makanannya ga ada yg ga enak.",3.0,05/04/25 22.49
141,141,15,"Enak semua, udh 2 kali kesini. Gak ada yang gagal deh, enak semua. Pelayanan bagus bgt bgt, ramah. sayangnya gak ada musholla nya untuk solat, tapi mba nya bantuin untuk bisa solat diruangan makan, dan dipinjamkan sajadah dan mukena. Semoga kedepannya ada mushollanya ya. Makan disini 8 orang 3 jutaan, worthit sii sama makanannya.",5.0,22/02/25 06.47
142,142,15,Kali kedua makan di sini. Pelayanan selalu good dan rasa makanan pun tetap yummy 👍🏻 Datang sabtu malam dan masih kebagian parking di sisi samping restoran. …,5.0,15/12/24 08.21
143,143,15,"Fav place to dinner with love❤️ gyukatsunya enak paraa, kalo sushi coba sumo roll sama geisha roll, itu the best👍🏻 tapi overall gaada yg gaenak disini. mantap!! …",3.0,17/11/24 17.59
144,144,15,"Tempatnya tidak terlalu luas tapi interiornya jepang banget ditambah ada tatami jadi semakin berasa nuansa jepang. Lengkap pilihan japanese foodnya dari sushi, mozaru, gyukatsu, udon & sukiyaki.",4.0,17/09/24 05.56
145,145,15,"Tenang, nyaman, good service, tempatnya cantik,pilihan menunya banyak dan rasanya enak",4.0,20/08/24 17.48
146,146,15,"Sushinya fresh, enak dan tempatnya bersih nyaman dan pelayananya baik.",5.0,16/03/25 18.08
147,147,15,"tempatnya cozy banget, banyak pilihan menunya dan tastenya enak bagi food japanese lover ini worth it banget to try",5.0,23/02/25 23.40
148,148,15,"Resto sushi yg instagrambale banget...sushi nya juga enakkk..sooo gewwdddd.. Tempat nya juga enakk,,teduh,tenang...",4.0,16/11/24 21.47
149,149,15,Restoran dengan nuansa jepang yang otentik. Rasa makanan enak apalagi curry ramen nya. Pelayanan ramah dan harganya worth it. Recommend pokonya 👍🏼 …,5.0,05/04/25 06.27
150,150,15,Semua makanannya enak.. Suasananya juga cozy dan nyaman. Worth it to try!,4.0,12/09/24 22.31
151,151,16,"Udah bbrp kali makan disini (terakhir dateng akhir tahun 2023) dan selalu puas. Kali ini dateng ajak temen buat cobain, harganya sekarang 350 nett untuk ayce. Untuk kualitas dan rasa makanan enak BGTTT seperti biasanya, dan pilihan menunya …",4.0,24/03/25 15.28
152,152,16,"Ke sini mesen a la carte sama kawan ber4. Pesen salmon lava dan sashimi nya. Overall enak dan service sangat baik. Namun, saya merasakan cahayanya agak redup namun nyaman overall.",3.0,29/06/25 15.55
153,153,16,"Wah!!! Salmon sashimi fresh!!! Inari enak! Jng ketinggalan beef enoki dan beef cheese!!!! And supper thank you untuk pelayanan mas dery! Benar penuh senyum, sigap!!! Thanks!! And will be back!!! ❤️❤️❤️❤️❤️",3.0,18/09/24 17.23
154,154,16,"Syng sekali resto menengah keatas tapi baby chairnya hanya ada 1 yg layak pakai, sedangkan saya butuhnya 2 pada saat itu, yg 1 nya lagi dikasi baby chair dgn kondisi yg sgt2 gak pantas untuk level resto seperti ini, which is senopati area. …",3.0,16/06/25 18.52
155,155,16,"udah lama banget ga kesini, pas kesini lagi tempatnya udah beda (agak kecil) dan salmom sashimi nya pun berbedaaaaa (lebih tipis) hihihi gapapa karena AYCE jadi bisa sepuasnyaaaa",4.0,14/05/25 13.21
156,156,16,"Dateng kesini cuma ada 2 tamu, pas dateng di samperin sama waiters aman aja dia ngelayaninnya, pas dilayanin sama waitress-nya ternyata dia ketus bgt, minta tolong piring yang kosong diangkat malah jawab “sisa makanan harus dihabiskan ya” …",5.0,29/03/25 17.19
157,157,16,"Pertama coba, FRESH sashiminya sampe repeat 2x. Menu lainnya oke..soy sauce nya gua doyan..enak ga asin dan ga manis jg balanced..",5.0,02/06/25 14.13
158,158,16,"Gapernah bosen makan AYCE sushi disini, salmon sashimi nya the best. Perfect, sampe kalap makan 135 slice🍣 …",3.0,31/01/25 04.04
159,159,16,Sorry its a no for me. Dari awal masuk saja sudah agak kurang srek soalnya agak bau toilet pas masuk. Servicenya bener2 mengecewakan. Tolong karyawannya diajarin yg bener. Masa yang satu bilang rollnya per 1 pcs yang satu lagi bilang per …,3.0,15/09/24 12.55
160,160,16,"Tempat makan yang menyajikan all you can eat yang spesial dengan menu sashimi nya. Ada pilihan sashimi salmon dan tuna. Ada juga pilihan menu beragam lainnya, mulai dari appetizer, main course, dan desert. Tempat nyaman dan cukup luas. …",4.0,23/10/24 19.45
161,161,17,Ketika masuk udh di sambut muka ga enak. Mungkin karena liat pake kaos dan celana pendek kali ya? Entah lah. Namun ini sushi hiro paling tidak baik pelayanannya menurut saya. …,4.0,18/12/24 00.24
162,162,17,"“Buka puasa di Sushi Hiro Hang Lekir—nggak terlalu ramai, tapi AC-nya dingin banget! Sayangnya, di sini nggak ada mushola, jadi mungkin perlu siap-siap kalau mau sholat. …",4.0,13/01/25 09.36
163,163,17,"super luv makan disini!🩷🩷 staff nya ramah, membantu, dan gercep pelayanannya. bestttt🩷 …",5.0,28/03/25 13.55
164,164,17,Terimakasih untuk pelayanan nya yg sangat baik... makanannya enak banget sesuai ekspetasi.. tempatnya nyaman banget and cozy bgt cocok bgt buat yg lagi pengen suasana tenang... thankyou sushi hiro Hang Tuah Jakarta.. bakal sering-sering makan disini.. next bawa anak-anak makan kesini pasti seneng banget..,5.0,09/05/25 02.32
165,165,17,"Enak bgttttttttt. Sampe Meja saya doang yg kagak ada TEMPAT COCOLAN SAOS & WASABI, neh fotonya sebagai perbandingan. Wasabi kalo kagak diminta gak dikasih",4.0,31/07/24 07.42
166,166,17,"nice lunch with my kiddos, dg pelayanan yg super friendly dan ramah dari mas dewo, fast response dan menyenangkan bikin pengen balik ke sushi hiro hang tuah lagi. oiya nabe nya always josss lhoo. pertahankan yaa..",5.0,27/03/25 20.46
167,167,17,"makanannya enak dan fresh semua, lokasinya deket dari mana mana, ambiencenya juga tenang banget + servicenya juara sih (terutama mba mba yg lagi trainee, super helpful), def bakal balik terus",4.0,13/11/24 20.27
168,168,17,Nyoba menu baru “Truffle Hiro Niku Don” enak banget dan buat dessert coba “Black Matcha Cup” juga enaaak banget. …,4.0,06/09/24 09.57
169,169,17,Tempatnya cukup besar Nice hospitality Ragam pilihan Japs Food Tidak perlu masuk Mall,3.0,13/01/25 12.06
170,170,17,"Pelayanannya sangat baik, makanannya keluar cepet dan rasanya selalu enak. Sushi hiro terbaik",4.0,28/05/25 00.26
171,171,18,Wagyu hambagus. Isinya hamburger. Tentu saja lembut. Chicken nanban ga ada spesialnya. Miso soup asin sekali. Dan dapet gratisan kulit ayam goreng untuk review. Sayang rasanya ga enak,5.0,08/03/25 05.36
172,172,18,"enak, bersih, tempat makan nyaman, service juga!! 💯 pesen katsu don yang teishoku, uda lengkap dapet semua chawan musi, miso soup, …",5.0,16/12/24 07.19
173,173,18,"Pesen Tilapia Donburi, daging ikannya gurih, empuk, dan tidak amis. Saladnya segar dan saus wijennya menyatu banget dengan salad, dan kebetulan saya suka acar jahe jadi kalau dipadukan sama salad/ikan rasanya masuk-masuk aja. Pelayanan sangat ramah, restorannya bersih, pokoknya two thumbs up.",5.0,16/08/24 16.05
174,174,18,"Overall sangat baik (rasa, porsi, harga..pelayanan..suasana), recommended. Definitely come back in the distant future. Keep it up! ✨",4.0,16/04/25 15.56
175,175,18,"Makanannya fresh & enak, sesuai dengan harga. Service sangat baik, helpful & ramah. Suasana sangat nyama.",3.0,24/10/24 15.00
176,176,18,nyoba chicken nanban don & wagyu hambagu don semuanya enakkk 9/10 tapi sayangnya pricey tempatnya kecil di ujung jadi kayaknya manfaatin space sebisa mungkin …,3.0,10/01/25 23.36
177,177,18,"Suka banget, tempat nya nyaman, makanan nya enak , staff nya ramah2 dan baik2 banget..😊 …",5.0,08/08/24 10.33
178,178,18,Nyempil banget diujungg tapi begitu liat menu dan cium bau makanannya langsung laper banget! Porsi ala carte nya beneran gede buat sharing 2 orang bisa banget!,5.0,11/11/24 16.58
179,179,18,"Nyobain chicken katsu don nya, katsunya juicy yaaah. Pdhl mau coba unagi sm salmon tp sayang masih ada alkohol d sausnyaa. Semoga nnti bisa ada opsi saus lainnyaa. Tp harganya oke bgt sih krn porsinya buanyaak",4.0,14/05/25 02.59
180,180,18,"Pesan menu chicken nanban dan smoke shortplate, enak semua, tempat juga nyaman, pelayanan ramah. Recommended place",5.0,02/01/25 23.58
181,181,19,"Cobain Shabu Shiro di Jl. Cikajang. Menunya berupa set gitu sudah dapat vegetable, dan juga unlimited popcorn, minuman sama es krim. Saos racikannya juga banyak pilihan, bisa minta diracikin juga. Untuk daging ini coba yang US Regular Beef, …",5.0,28/05/25 03.36
182,182,19,"Best Resto Shabu Premium In Town!!! Restonya luas, bersih, nyaman bgt bawa keluarga makan2 di sini. Tersedia jg VIP ROOM✅ Banyak free flow kondimennya (drinks, ice cream, popcorn, seasonings, etc) US Beef nya premium & lembut. Yg aku suka …",5.0,18/11/24 02.53
183,183,19,"Ketemu lagi nih sama shabu house worth it untuk dicoba di daerah jakarta selatan, nama nya @shabu_shiro . Disini yang paling pengen aku rekomendasiin itu pork & beef nya, karna daging mreka itu fresh dan dipotong sama mesin pemotong yg di …",5.0,01/12/24 03.43
184,184,19,"Habis nyobain resto shabu, Shabu Shiro di JakSel. Pilihan set menunya enak-enak, ada free-flow beer, unlimited popcorn dan ice cream. …",5.0,13/11/24 11.25
185,185,19,"nyobain set lengkap mereka yang us reguler beef porsi large, udah include soup, vegetables, drinks, condiment2 sauce & bumbu, ice cream, popcorn & snacks. dagingnya lembut & fresh karena baru dipotong saat kita order. aku suka kuah mereka …",3.0,13/05/25 13.28
186,186,19,"Salah satu japanese hot pot yang wajib dicobain nih. Mumpung masih masa promo opening, jadi pastinya lebih worth. Cocok makan sendiri atau sama bestieee, makan bareng keluarga jg cocok karna ada privat room nya. …",5.0,14/07/25 18.20
187,187,19,"Enak semua makananya, kuah ikan nya juara banget. Slice beef nya dijamin fresh karna mereka hanya iris pada saat ada order. Next mau kesana lagi untuk rayain ultah.",4.0,12/07/25 12.22
188,188,19,"Kalo ditanya mau datang kesini lagi? Mau banget, Diawal sudah dijelaskan sama waitress-nya yaa kalo ini ada pork-nya dan sudah …",4.0,27/12/24 15.20
189,189,19,"premium japanese shabu dengan kualitas daging yang bagus & harga yang affordable! Super worth it & banyak promo🥩✨tempatnya luas & nyaman, cocok untuk makan sama family. Staffnya helpful & ramah :) will definitely come back …",4.0,14/04/25 08.43
190,190,19,"Menu nya mantap harganya pas sesuai dengan rasa,, sayurnya segar2 dagingnya lembut barbeque sausnya enak banget mantull ,, tempat sangat nyaman pokonya rekomended banget 👍👍 …",3.0,20/10/24 07.45
191,191,20,Makanannya enakkk!! Apalagi cheese cakenya juara siiih harus cobain!! Staffnya juga oke semua ramah❤️,4.0,30/12/24 20.44
192,192,20,"tempatnya bersih & nyaman, untuk staff nya ramah2. yg paling juara si cheese cake!",5.0,11/10/24 14.27
193,193,20,"Tempatnya bagus strategis jaksel, suasananya ramai namun tetap enjoyed.",4.0,29/04/25 00.52
194,194,20,Tempatnya bagus!! Pas buat yang suka masakan Jepang otentik dengan suasana nyaman dan pelayanan ramah. Makanannya juga enak-enak! Harganya juga cukup affordable untuk kualitas dan pengalaman yang di dapetin. Pelayanannya sih disini yang …,5.0,14/12/24 23.57
195,195,20,"tempatnya bagus, nyaman, staffnya sangat ramah..makananannya enak2 semua..gak ada yg gak enak..autenthic japanese cuisine...nasi goreng unaginya mantap...udonnya terenakkk comfort food bgt dagingnya besar2..sukses selaluuu",5.0,20/04/25 04.15
196,196,20,"katanya sih fresh oyster from hokaido, enak dan sangat freshh cuma harga nya lil bit expensiveee",4.0,20/01/25 01.32
197,197,20,"nunggu 1 jem ternyata gk ke input LOL padahal udh ditanyain 3 kali orderannya kenapa blm keluar tiap kali cuman dijawab ""sebentar ya kak"", GONG BANGET EMG HARGA DOANG MAHAL SERVICENYA BEUHHHH 🤌🏻 …",4.0,22/09/24 09.50
198,198,20,My love #1 place in Jkt no cap 💕 Selalu ke sini kalo pengen wind down atau ngobrol santai sambil feeling pampered …,5.0,05/08/24 23.36
199,199,20,"Resto jepang dengan chef dr jepang, enak, desert nya jga enak. Pelayanan nya ramah dan sigap. Harga si lumayan ya, tp utk t4 n makanannya ya so so lah ya. Asal ga tiap hari/ tiap minggu aja buat kaum kek guwe.",4.0,10/02/25 22.20
200,200,20,"Sangat enak makanan nya,Saya pesan diruang vip pelayanan bagus..",3.0,30/10/24 12.30
201,201,21,"Beef quality is superb Great place if you want to taste a good quality of meat Tempat makan yg memiliki ambience yg baik, private dan nyaman …",3.0,13/05/25 17.01
202,202,21,"Disarankan untuk reserved terlebih dahulu jika ingin makan disini. Kualitas dagingnya sangat baik, sangat memanjakan lidah. Saya memesan dua macam daging Prime Kuroge Mix dan Prime wagyu karugi. Dagingnya lembut banget dan berass sangat premium. Wagyu garlic rice nya juga mantap. Harga memang mahal, per orang sekitar 300-400 rb.",4.0,02/02/25 21.17
203,203,21,Cita rasa makanan jepang yg sangat enak,,
204,204,21,daging nya enak semua.... kwalitas daging yang sangat baik.,5.0,09/10/24 23.49
205,205,21,I just wish porsinya lebih gede.... hahahaha,5.0,11/08/24 21.18
206,206,21,"Restoran privat,dari depan keliatan cuma kaya rumah biasa,gak ada papan namanya,tapi maps ada alamat lokasinya,kekurangannya cuma parkiranya dikit,kalau rame pada parkir di pinggir jalan.",4.0,03/08/24 23.04
207,207,21,"Tempatnya sangat nyaman, makanan enak dan sesuai waktu. di jam makan siang dan makan malam.",3.0,14/01/25 00.44
208,208,21,Luar biasa..super delicious foods..extra ordinary dining experience,3.0,01/10/24 23.13
209,209,21,"wah wah saya makan malam d yawara jumat kemarin merasa keracunan makanan yaa, 20 menit setelah makan udang dan jamur yg d sediakan muntah2 sampai 8 kali, kepala mendadak pusing, ini di alamai oleh 3 teman saya yg makan berbarengan. Tolong …",3.0,15/06/25 09.48
210,210,21,"Sesuai namanya Private Dining. Resto ini tidak besar, memang lebih utamakan private. Saat makan disini, Kita sebelumnya lakukan reservasi tempat, Karna info dari kawan yang sudah regular guest di tempat tersebut mesti reservasi dulu. Saya …",5.0,18/08/24 06.18
211,211,22,"Gak nyangka tempat secakep & semewah ini ternyata harganya affordable banget, rasa makanannya pun diatas ekspektasi, berbumbu & medok sesuai lidah indonesia😍 ada paket Afternoon Tea for 2 cuma 250k++ worth it banget sih, cocok buat nongki cantik bareng bestie🫶🏻 …",4.0,13/12/24 23.49
212,212,22,"tempatnya bagus, makanan nya murah karena pakai promo bank BCA, enak juga makanan nya. terus ramah banget pelayan nya dikasih free 1 dessert yang enak banget. bakal coba terus kesini karena pelayanan nya baik",3.0,13/11/24 20.01
213,213,22,"Vibes nya asik! Memang spot ini utk occasion yg lebih intimate, dikarenakan design pencahayaan menunjukkan hal tsb. Ada bar juga yg tersedia di sudut ruangan. Kemudian ada juga …",4.0,19/07/25 08.51
214,214,22,"Jujur, makanannya enak semua! Untuk appetizer, gue nyobain light bite platters yang isinya kentang, ayam, dan cumi dengan tiga jenis saus—dan semuanya mantap. Main course-nya gue coba black squid ink pasta. Buat gue yang suka seafood, ini …",5.0,03/10/24 20.40
215,215,22,Weekend ini dinner bersama keluarga disini setelah sekian lama. Surprisingly makanannya enak banget. Dan ada promo weekend.,4.0,17/05/25 05.19
216,216,22,"Casual Dining Resto at Senopati Berlokasi di Jl. Tuludong Atas, kawasan Senopati. Tempatnya tersedia indoor area, non smoking bar dan semi outdoor/smoking area. …",4.0,11/09/24 08.10
217,217,22,Restoran ini sepertinya udah terkenal banget dengan tempat untuk casual dining. Dengan vibenya yang lumayan high class dan servicenya yang ramah dan gercep! Tapi dari harganya menurutku lumayan tergolong mahal banget☺️ …,3.0,01/09/24 21.33
218,218,22,"Ramadhan Special Menu Di William's selama bulan Ramadhan lagi ada special menu. Menu yang dipesan: 1. Bakwan Jagung Rp40.000 2. Tahu Isi Rp40.000 Untuk isian tahu nya banyak, garing …",3.0,06/03/25 17.01
219,219,22,"Casual dining resto at senopati. Ambience dan service yang sangat baik sudah dirasakan dari awal masuk. Menu yang disajikan beragam dari asia, western, buat yang sekedar nongkrong buat minum juga oke. …",3.0,04/12/24 01.02
